Company Name,Country,Location & Zone,Description
Sohan Healthcare Pvt Ltd,IN,"Visit us at stand 2.B34 , subevent CPHI India 2025","Sohan Healthcare Pvt. Ltd., India is an EU-GMP, KFDA, and Russia GMP-accredited pharmaceutical company offering end-to-end solutions from APIs to DC Granules/PFIs to Finished Formulations. With a strong focus on the growing anti-diabetic segment, we..."
Atman Pharma Pvt Ltd,IN,"Visit us at stand 1.A22 , subevent CPHI India 2025",Atman Pharma Private Limited is an integrated pharmaceutical company that has excelled as one of the leaders in Active Pharmaceutical Ingredients (API) marketing in India and overseas. Our heritage and colossal experience of over 34 years speaks vol...
Kekule Pharma Limited,IN,"Visit us at stand RH.G02 , subevent CPHI India 2025","Kekule Pharma Ltd was established in 1984. We have 3 manufacturing facilities which are accredited by USFDA, MFDS South Korea, COFEPRIS, Iran MOH and WHO GMP. Kekule got rich experience in manufacturing APIs and Advanced intermediates and specialize..."
ACZET Pvt. Ltd.,IN,"Visit us at stand 14.B56 , subevent P-MEC India 2025","· Aczet Pvt Ltd is a high-tech manufacturing company in India which is engaged in R & D, manufacturing, export comprises various kinds of Weighing scales , Laboratory Analytical Balance , Laboratory Testing Equipment, Precision Balances & Industria..."
Ace Technologies & Packaging Systems Pvt. Ltd.,IN,"Visit us at stand 10.C33 , subevent P-MEC India 2025","Welcome aboard to the world of technological advances in the field of Pharmaceuticals, Beverages, Food & Cosmetics. With the evolution of Information/Communication technology, the world has emerged as a GLOBAL MARKET PLACE with technological barrier..."
Pharmatech Process Equipments,IN,"Visit us at stand 15A.A15 , subevent P-MEC India 2025",Pharmatech Process Equipments is subsidiary of Pharmalab India Pvt. Ltd. The company has significantly contributed towards the growth of the pharmaceutical Industry by Investing in Innovative technology and equipment designed to augment efficiencies...
Cilicant Private Limited,IN,"Visit us at stand 14.A58 , subevent P-MEC India 2025","CILICANT is one of India's fastest-growing active packaging manufacturers, serving the pharmaceutical and healthcare sector worldwide. CILICANT holds Type III Drug Master File with USFDA and Health CANADA. It has dedicated cGMP ISO 15378:2017 certif..."
SFA Food And Pharma Ingredients Pvt Ltd,IN,"Visit us at stand 8.S39 , subevent CPHI India 2025","Supplier and trader of ingredients, galen iq, isomalt, palatinose, sucralose"
Quad Lifesciences (P) Ltd,IN,"Visit us at stand RH.M12 , subevent CPHI India 2025","Quad Lifesciences is one of the Leading Global manufacturers and Exporter of API's ,Standardized Herbal extract and Nicotine to leading pharmaceutical companies of the World. Manufacturing Facility is located at Punjab. The Facility is approved by W..."
Scorpion Containers Pvt. Ltd.,IN,"Visit us at stand RH.A50 , subevent P-MEC India 2025","Scorpion Containers Pvt Ltd, a division of Scorpion Group of Companies, provides Packaging Solutions to the Pharmaceutical and Healthcare Industry."
Pacific Agencies India Exim LLP,IN,"Visit us at stand 7.Q05 , subevent CPHI India 2025","We are indenting agents of chemical and pharmaceutical products that includes fine chemicals, Dye intermediates, Agrochemicals, Rubber chemicals, products for ceramic industry, animal feed products, aromatic products & many more. Pacific Agencies is..."
Konark Herbals & Health Care Pvt Ltd,IN,"Visit us at stand 3.D18 , subevent CPHI India 2025","Konark Herbals and Health Care is a manufacturer of standardized herbal extracts. We manufacture a wide range of plantbased products such as extracts, oils, oleoresins. We also manufacture nature identical flavours and perfumes. We have 3 manufactur..."
Iris Ingredients,IN,"Visit us at stand 8.Q32 , subevent CPHI India 2025","Iris Ingredients is a leading importer and distributor of Pharmaceuticals Excipients. Located in the financial capital of India – Mumbai, Iris Ingredients is a Partnership firm with experienced promoters. We are into partnership with several renowne..."
Skymap Pharmaceuticals Pvt. Ltd.,IN,"Visit us at stand 3.F01 , subevent CPHI India 2025",Please watch You Tube video link of our site for facility tour. https://www.youtube.com/watch?v=zl7BDCytFo4 Dosage Forms - Injections / Ophthalmic Products Global Coverage - EU / Balkans / Asia / Africa / Latin America / CIS Fully automated human f...
Pharmonix Biologicals Pvt Ltd,IN,"Visit us at stand 6.N02 , subevent CPHI India 2025","We are leading Distributors of Excipients for Topical / Ophthalmic & Parenteral dosage forms. All major Biopharmaceutical companies in India trust “Pharmonix Biologicals”, to provide them with High purity Injectable / Parenteral grade Excipients & B..."
Ankit Pulps & Boards Pvt. Ltd.,IN,"Visit us at stand 6.O24 , subevent CPHI India 2025","Ankit Pulps and Boards Pvt. Ltd. (APB) incorporated in the year 1988, is a pioneer in manufacturing of Pharmaceutical Excipients - Microcrystalline Cellulose and its Co-processed products. Product line: · Silicified Microcrystalline Cellulose (MICC..."
CU-V-KAR Genetic Medicine Pvt. Ltd.,IN,"Visit us at stand 5.I01 , subevent CPHI India 2025","Cu-V-Kar in the sister concern of MM PHARMA dealing with Finished dosage formulation, Contract manufacturing and Franchise. We manufacture both pharmaceutical and neutraceutical products in Softgel Antibiotic Capsules, B- Complex Capsules, Liquid Or..."
P.D. Polychem Pvt. Ltd.,IN,"Visit us at stand 1.A05 , subevent CPHI India 2025","A pure marketing company involved in trading and indenting of Solvents, Speciality Chemicals, Herbal Extracts, Pharmaceutical Intermediates, Agrochemical Intermediates and Active Pharmaceutical Ingredients (API's) across the globe. Company with its ..."
G. C. INT'L,IN,"Visit us at stand 7.P05 , subevent CPHI India 2025","Headquartered in India, GC INT'L is a global company whose products touch the lives of people around the world every day. GC INT'L markets more than 1,200 Chemicals and a wide range of Aromatic and Perfumery compounds and solvents, Pharmaceutical an..."
Sneha Medicare Pvt. Ltd.,IN,"Visit us at stand 3.G30 , subevent CPHI India 2025","Sneha Medicare Pvt Ltd, one of the pioneers in API sourcing and supply in India, was established in 1985. We are manufacturers, exporters & importers of API. We are also an established agent in growing pharmaceutical industry."
Singhania & Sons Pvt Ltd,IN,"Visit us at stand 8.Q09 , subevent CPHI India 2025","The Group has over six decades of experience in the business of marketing and distribution of specialty chemicals, trading in commodities like iron-ore and real estate development."
Gem Pharma Machineries,IN,"Visit us at stand 12.B40 , subevent P-MEC India 2025","Gem Pharma Machineries is a global provider of Pharmaceuticals, Chemicals, Cosmetics, Food, Beverages, Distilleries and allied industries. It is one of the best manufacturer in India supplying wide turn key projects especially in Pharmaceutical indu..."
Sriven Autopac Pvt. Ltd.,IN,"Visit us at stand 15.B51 , subevent P-MEC India 2025","Sriven autopac is a leading packaging automation company in India. Our focus mainly on Pharma,food and FMCG sectors catering to all the secondary packaging and end of line automation requirements. We exceute the total turn key projects from the conc..."
Inline Technologies,IN,"Visit us at stand 15A.C43 , subevent P-MEC India 2025","Welcome to InLineTechnologies InLine Technologies is leading service provider to Pharma ,Biotech, Semiconductor, Dairies and Food Beverage industries. We are in continuous effort to provide industries the best solutions to improve their production q..."
Anatek Services Pvt. Ltd.,IN,"Visit us at stand 15A.C28 , subevent P-MEC India 2025","ANATEK was born with a vision. To achieve excellence in service by providing high quality Analytical Instruments and Technical Services. In the past, before ANATEK was formed, many reputed manufacturers restricted their activities only to the sales ..."
TechnoValue Solutions Pvt Ltd,IN,"Visit us at stand 14.D22 , subevent P-MEC India 2025","I would like to introduce ourselves as one of the fast growing company in the field of Instrumentation with clear focus in the field of various industries like Pharmaceutical, Biopharma, Hospitals, Environmental labs, Data centres, Research and Educ..."
Russell Finex Sieves and Filters Pvt. Ltd.,IN,"Visit us at stand 12.D37 , subevent P-MEC India 2025","Established in 1934, Russell Finex have enjoyed 80 steady years of successful growth to become an international group employing over 200 direct employees with annual sales exceeding £25 million ($40m). As worldwide leaders in fine mesh separation te..."
Radix Electrosystems Pvt. Ltd.,IN,"Visit us at stand 12.B43 , subevent P-MEC India 2025","Established in 1980, Radix is the leading Indian manufacturer of process control instrumentation products like PIDs, Controllers, RH, T & DP products, FLP products, Transmitters, Isolators, Thermocouples, RTDs, Validation ports, Level Products, Cont..."
Medicopack,DK,"Visit us at stand RH.B40 , subevent P-MEC India 2025","MedicoPack A/S is a Danish niche manufacturer with more than 50 years of experience in primary plastic packaging to healthcare and pharmaceutical industry. Product range includes vials (PP, PE, COC, COP and multilayer) RTU & non sterile, semi-flexible IV-containers, Medical Devices and customer specific solutions. Usin..."
Sainor Laboratories Pvt. Ltd.,IN,"Visit us at stand RH.F06 , subevent CPHI India 2025","SAINOR LABORATORIES PVT LTD: Serving in pharmaceutical industry for the last 20 years through its three(3) divisions. Unit 1 Frontier areas of manufacturing Organometallics especially Lithium, Borane and Zinc derivatives. Manufactures of Speciality ..."
Prasad Meditech,IN,"Visit us at stand 14.F57 , subevent P-MEC India 2025","PRASAD MEDITECH is manufacturer of Euro Head Caps require for Plastic Infusion Containers and Bags.Today, PRASAD MEDITECH is India's premier producer and exporter of Euro Caps requisite for Infusion Solution manufacturing companies. The business un..."
IMCD India Private Limited,IN,"Visit us at stand 8.R10 , subevent CPHI India 2025",IMCD is a leading global distribution partner and formulator of speciality chemicals and ingredients. IMCD Pharmaceuticals has a network of seven dedicated Technical Centres and more than 350 sales and marketing experts around the globe. We support ...
Lux Flavours,IN,"Visit us at stand 6.N19 , subevent CPHI India 2025","Lux Flavours is a flavour blend-manufacturing house that brings together an international spectrum of innovation, expertise and a lasting tradition of quality and service; we create aromas that kindle taste buds across many continents."
Kerry,US,"Visit us at stand 6.N06 , subevent CPHI India 2025","For more than 100 years, we have been a leader in innovation and applications of media supplements and excipients serving the biotech, pharmaceutical and nutrition market, providing innovative solutions such as pharmaceutical grade lactose, film coa..."
Weiler Engineering Inc.,US,"Visit us at stand 15A.A17 , subevent P-MEC India 2025","Weiler Engineering Inc is a leader in the Blow Fill Seal Technology, with our ASEP-TECH systems in more than 30 countries around the globe. Weiler Engineering continues to present cost effective automated Blow Fill and Seal technology for safe manuf..."
SPI Pharma,US,"Visit us at stand 8.Q31 , subevent CPHI India 2025","SPI Pharma is a global leader serving over 55 countries in the manufacture and marketing of antacid actives, excipients, drug delivery systems for tablets and powders, taste-masked actives and vaccine adjuvants. We specialize in drug development ser..."
Multisorb Technologies Inc.,US,"Visit us at stand 15.A58 , subevent P-MEC India 2025","Multisorb is a leader in moisture control, oxygen scavenging, and active packaging technologies, enhancing product stability and shelf life.Specializing in desiccants and oxygen absorbers, we serve industries like food, pharmaceuticals, and electron..."
Owen Mumford Ltd,GB,"Visit us at stand 15.A36 , subevent P-MEC India 2025","Owen Mumford Pharmaceutical Services specialises in the design, development and manufacture of injectable drug delivery systems for the pharmaceutical, biotech and generics industries. Our trusted devices are used daily in the delivery of various me..."
